exposure_id,archive,site,start,ra_deg,dec_deg,launch_id,launch_datetime_utc,launch_date_utc,rocket,flight_number,launch_site,outcome,delta_days,source_url,classification,geometric_visibility
APPLAUSE:139462,Zeiss Double Astrograph,Vatican Observatory,1953-08-29 19:01:00+00:00,298.8999,39.3255,L0161,1953-08-30T20:46:00Z,1953-08-30,Deacon Rockoon,SUI 20,"USCGC Eastwind, Labrador Sea",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139472,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 19:50:00+00:00,302.1528,39.8382,L0163,1953-09-03T09:50:00Z,1953-09-03,Deacon Rockoon,SUI 21,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139472,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 19:50:00+00:00,302.1528,39.8382,L0164,1953-09-03T11:51:00Z,1953-09-03,Deacon Rockoon,SUI 22,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139472,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 19:50:00+00:00,302.1528,39.8382,L0165,1953-09-03T14:05:00Z,1953-09-03,Deacon Rockoon,SUI 23,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139473,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 20:14:00+00:00,297.8885,40.7215,L0163,1953-09-03T09:50:00Z,1953-09-03,Deacon Rockoon,SUI 21,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139473,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 20:14:00+00:00,297.8885,40.7215,L0164,1953-09-03T11:51:00Z,1953-09-03,Deacon Rockoon,SUI 22,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139473,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 20:14:00+00:00,297.8885,40.7215,L0165,1953-09-03T14:05:00Z,1953-09-03,Deacon Rockoon,SUI 23,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139474,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 20:36:00+00:00,297.8885,40.7215,L0163,1953-09-03T09:50:00Z,1953-09-03,Deacon Rockoon,SUI 21,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139474,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 20:36:00+00:00,297.8885,40.7215,L0164,1953-09-03T11:51:00Z,1953-09-03,Deacon Rockoon,SUI 22,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139474,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 20:36:00+00:00,297.8885,40.7215,L0165,1953-09-03T14:05:00Z,1953-09-03,Deacon Rockoon,SUI 23,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139475,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 21:00:00+00:00,302.1528,39.8382,L0163,1953-09-03T09:50:00Z,1953-09-03,Deacon Rockoon,SUI 21,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139475,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 21:00:00+00:00,302.1528,39.8382,L0164,1953-09-03T11:51:00Z,1953-09-03,Deacon Rockoon,SUI 22,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139475,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 21:00:00+00:00,302.1528,39.8382,L0165,1953-09-03T14:05:00Z,1953-09-03,Deacon Rockoon,SUI 23,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139476,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 21:26:00+00:00,298.9304,34.392,L0163,1953-09-03T09:50:00Z,1953-09-03,Deacon Rockoon,SUI 21,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139476,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 21:26:00+00:00,298.9304,34.392,L0164,1953-09-03T11:51:00Z,1953-09-03,Deacon Rockoon,SUI 22,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139476,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 21:26:00+00:00,298.9304,34.392,L0165,1953-09-03T14:05:00Z,1953-09-03,Deacon Rockoon,SUI 23,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139477,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 22:13:00+00:00,298.9304,34.392,L0163,1953-09-03T09:50:00Z,1953-09-03,Deacon Rockoon,SUI 21,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139477,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 22:13:00+00:00,298.9304,34.392,L0164,1953-09-03T11:51:00Z,1953-09-03,Deacon Rockoon,SUI 22,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139477,Zeiss Double Astrograph,Vatican Observatory,1953-09-02 22:13:00+00:00,298.9304,34.392,L0165,1953-09-03T14:05:00Z,1953-09-03,Deacon Rockoon,SUI 23,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139478,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 18:52:00+00:00,303.6743,36.8438,L0166,1953-09-04T03:59:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 5,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139478,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 18:52:00+00:00,303.6743,36.8438,L0167,1953-09-04T15:51:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 6,"USCGC Eastwind, Atlantic Ocean, near Nova Scotia",Launch Failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139479,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 19:40:00+00:00,303.6743,36.8438,L0166,1953-09-04T03:59:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 5,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139479,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 19:40:00+00:00,303.6743,36.8438,L0167,1953-09-04T15:51:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 6,"USCGC Eastwind, Atlantic Ocean, near Nova Scotia",Launch Failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139480,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 20:32:00+00:00,293.9417,31.255,L0166,1953-09-04T03:59:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 5,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139480,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 20:32:00+00:00,293.9417,31.255,L0167,1953-09-04T15:51:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 6,"USCGC Eastwind, Atlantic Ocean, near Nova Scotia",Launch Failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139481,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 21:20:00+00:00,293.9417,31.255,L0166,1953-09-04T03:59:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 5,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139481,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 21:20:00+00:00,293.9417,31.255,L0167,1953-09-04T15:51:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 6,"USCGC Eastwind, Atlantic Ocean, near Nova Scotia",Launch Failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139482,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 22:14:00+00:00,293.9417,31.255,L0166,1953-09-04T03:59:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 5,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139482,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 22:14:00+00:00,293.9417,31.255,L0167,1953-09-04T15:51:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 6,"USCGC Eastwind, Atlantic Ocean, near Nova Scotia",Launch Failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139483,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 23:03:00+00:00,293.9417,31.255,L0166,1953-09-04T03:59:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 5,"USCGC Eastwind, Atlantic Ocean, east of Nova Scotia",,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139483,Zeiss Double Astrograph,Vatican Observatory,1953-09-03 23:03:00+00:00,293.9417,31.255,L0167,1953-09-04T15:51:00Z,1953-09-04,Deacon Rockoon,NRL Rockoon 6,"USCGC Eastwind, Atlantic Ocean, near Nova Scotia",Launch Failure,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139484,Zeiss Double Astrograph,Vatican Observatory,1953-09-04 18:50:00+00:00,298.8998,39.3254,L0168,1953-09-05T05:35:00Z,1953-09-05,Aerobee XASR-SC-1,SC 33,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139485,Zeiss Double Astrograph,Vatican Observatory,1953-09-04 19:38:00+00:00,298.8998,39.3254,L0168,1953-09-05T05:35:00Z,1953-09-05,Aerobee XASR-SC-1,SC 33,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139486,Zeiss Double Astrograph,Vatican Observatory,1953-09-04 20:26:00+00:00,298.8998,39.3254,L0168,1953-09-05T05:35:00Z,1953-09-05,Aerobee XASR-SC-1,SC 33,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139487,Zeiss Double Astrograph,Vatican Observatory,1953-09-04 21:16:00+00:00,300.2067,29.9302,L0168,1953-09-05T05:35:00Z,1953-09-05,Aerobee XASR-SC-1,SC 33,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139488,Zeiss Double Astrograph,Vatican Observatory,1953-09-04 22:04:00+00:00,300.2067,29.9302,L0168,1953-09-05T05:35:00Z,1953-09-05,Aerobee XASR-SC-1,SC 33,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139489,Zeiss Double Astrograph,Vatican Observatory,1953-09-04 22:52:00+00:00,300.2067,29.9302,L0168,1953-09-05T05:35:00Z,1953-09-05,Aerobee XASR-SC-1,SC 33,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139525,Zeiss Double Astrograph,Vatican Observatory,1953-11-23 22:28:00+00:00,298.9129,36.9748,L0192,,1953-11-24,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139526,Zeiss Double Astrograph,Vatican Observatory,1953-11-23 23:10:00+00:00,298.9129,36.9748,L0192,,1953-11-24,R-1,,Kapustin Yar,Successful[9],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139533,Zeiss Double Astrograph,Vatican Observatory,1953-11-30 23:13:01+00:00,303.672,36.843,L0195,1953-12-01T15:30:00Z,1953-12-01,Aerobee RTV-N-10,NRL 16,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139534,Zeiss Double Astrograph,Vatican Observatory,1953-11-30 00:00:00+00:00,303.672,36.843,L0195,1953-12-01T15:30:00Z,1953-12-01,Aerobee RTV-N-10,NRL 16,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139536,Zeiss Double Astrograph,Vatican Observatory,1953-12-04 23:45:02+00:00,300.2042,29.9295,L0196,,1953-12-05,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
APPLAUSE:139537,Zeiss Double Astrograph,Vatican Observatory,1953-12-04 00:34:00+00:00,300.2042,29.9295,L0196,,1953-12-05,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ac42374,Harvard DASCH,DASCH historical observing site unresolved,1952-09-02 07:00:44.100000100+00:00,50.18942135841776,13.51269908297789,L0092,1952-09-03T14:49:00Z,1952-09-03,Aerobee RTV-N-10,NRL 11,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/rh15889,Harvard DASCH,DASCH historical observing site unresolved,1952-09-17 05:35:45.200018374+00:00,31.77818471949164,60.07001104538226,L0094,,1952-09-18,R-2,,Kapustin Yar,,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ai43287,Harvard DASCH,DASCH historical observing site unresolved,1951-08-14 11:00:00.000012784+00:00,35.38770395452141,29.77546183249196,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ai44095,Harvard DASCH,DASCH historical observing site unresolved,1953-10-31 06:35:00.000018156+00:00,38.907150010930586,24.028535401318383,L0183,,1953-11-01,R-1,,Kapustin Yar,Successful[11],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ai44101,Harvard DASCH,DASCH historical observing site unresolved,1953-11-02 06:35:00.000010613+00:00,39.05314212387679,25.82737809327537,L0185,,1953-11-03,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ai44101,Harvard DASCH,DASCH historical observing site unresolved,1953-11-02 06:35:00.000010613+00:00,39.05314212387679,25.82737809327537,L0186,1953-11-03T18:15:00Z,1953-11-03,Aerobee RTV-A-1a,USAF 45,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa12994,Harvard DASCH,DASCH historical observing site unresolved,1952-09-17 11:00:00.000007755+00:00,55.898292043695214,2.1236403542980904,L0094,,1952-09-18,R-2,,Kapustin Yar,,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13002,Harvard DASCH,DASCH historical observing site unresolved,1952-09-18 11:15:29.999998840+00:00,56.433934539056,2.0162563572439582,L0095,1952-09-19T15:49:00Z,1952-09-19,V-2,TF-5,White Sands LC-33,Launch failure,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13100,Harvard DASCH,DASCH historical observing site unresolved,1952-12-14 04:59:59.999988264+00:00,52.229551693757,2.104274744682879,L0106,1952-12-15T21:38:00Z,1952-12-15,Viking (second model),,White Sands LC-33,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ac42390,Harvard DASCH,DASCH historical observing site unresolved,1952-09-18 06:08:42.700001925+00:00,30.289813002877167,61.456178825049214,L0095,1952-09-19T15:49:00Z,1952-09-19,V-2,TF-5,White Sands LC-33,Launch failure,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ac42391,Harvard DASCH,DASCH historical observing site unresolved,1952-09-18 07:16:31.800004567+00:00,30.64965045102668,61.8147392955001,L0095,1952-09-19T15:49:00Z,1952-09-19,V-2,TF-5,White Sands LC-33,Launch failure,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ac42396,Harvard DASCH,DASCH historical observing site unresolved,1952-09-24 03:26:30.599995643+00:00,30.25612853344334,61.46102056924314,L0096,1952-09-25T03:50:00Z,1952-09-25,Aerobee XASR-SC-1,SC 25,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ac42397,Harvard DASCH,DASCH historical observing site unresolved,1952-09-24 04:27:20.599992665+00:00,30.903515650332693,61.49352907196134,L0096,1952-09-25T03:50:00Z,1952-09-25,Aerobee XASR-SC-1,SC 25,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ac42398,Harvard DASCH,DASCH historical observing site unresolved,1952-09-24 05:28:10.599989678+00:00,31.13528377827812,61.166306093081054,L0096,1952-09-25T03:50:00Z,1952-09-25,Aerobee XASR-SC-1,SC 25,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ai43711,Harvard DASCH,DASCH historical observing site unresolved,1952-08-20 10:01:59.999996409+00:00,21.846452808308754,-7.242039141849103,L0081,,1952-08-21,R-1,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ai43711,Harvard DASCH,DASCH historical observing site unresolved,1952-08-20 10:01:59.999996409+00:00,21.846452808308754,-7.242039141849103,L0082,1952-08-21T06:25:00Z,1952-08-21,Deacon rockoon,SUI 1,"USCGC Eastwind, Kane Basin",Partial failure,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa12991,Harvard DASCH,DASCH historical observing site unresolved,1952-09-17 07:59:59.999988264+00:00,10.266801300255578,1.0268276487520973,L0094,,1952-09-18,R-2,,Kapustin Yar,,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13073,Harvard DASCH,DASCH historical observing site unresolved,1952-12-11 01:29:59.999988681+00:00,3.664506722505053,0.4450034020742597,L0105,1952-12-12T19:38:00Z,1952-12-12,Aerobee RTV-A-1,USAF 33,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13097,Harvard DASCH,DASCH historical observing site unresolved,1952-12-14 01:59:59.999988264+00:00,6.600607702013372,0.2618438295248839,L0106,1952-12-15T21:38:00Z,1952-12-15,Viking (second model),,White Sands LC-33,Successful,-1,https://en.wikipedia.org/wiki/1952_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/rb16843,Harvard DASCH,DASCH historical observing site unresolved,1951-01-28 18:16:24.900015806+00:00,30.719602798787445,-44.247380913640136,L0004,,1951-01-29,R-1,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13235,Harvard DASCH,DASCH historical observing site unresolved,1953-10-09 07:04:59.999983792+00:00,16.88739818085824,-0.0487797467128316,L0173,,1953-10-10,R-2,,Kapustin Yar,Successful[12],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ka03205,Harvard DASCH,DASCH historical observing site unresolved,1953-10-06 08:05:00.000010613+00:00,28.89228083725841,39.73391647996902,L0172,1953-10-07T17:00:00Z,1953-10-07,Aerobee RTV-A-1a,USAF 43,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13280,Harvard DASCH,DASCH historical observing site unresolved,1953-11-02 06:35:00.000010613+00:00,24.93178018646092,33.36158932009428,L0185,,1953-11-03,R-5,,Kapustin Yar,Successful[10],-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/fa13280,Harvard DASCH,DASCH historical observing site unresolved,1953-11-02 06:35:00.000010613+00:00,24.93178018646092,33.36158932009428,L0186,1953-11-03T18:15:00Z,1953-11-03,Aerobee RTV-A-1a,USAF 45,Holloman LC-A,Successful,-1,https://en.wikipedia.org/wiki/1953_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ka02532,Harvard DASCH,DASCH historical observing site unresolved,1951-08-14 11:05:00.000003701+00:00,20.67151645097461,34.80177020009622,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ka02533,Harvard DASCH,DASCH historical observing site unresolved,1951-08-14 11:22:59.999999053+00:00,20.84671609719384,35.35505506854762,L0039,,1951-08-15,R-1B,,Kapustin Yar,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
DASCH:ivo://org.gavo.dc/~?dasch/q/ka02586,Harvard DASCH,DASCH historical observing site unresolved,1951-09-26 08:05:00.000011875+00:00,18.53781411738989,35.51097614207271,L0047,1951-09-27T00:06:00Z,1951-09-27,Aerobee XASR-SC-1,SC 21,White Sands LC-35,Successful,-1,https://en.wikipedia.org/wiki/1951_in_spaceflight,date_screen_only,not_evaluated
