exposure_id,plate_id,archive_id,site_group,start_utc,end_utc,duration_seconds,ra_icrs,dec_icrs,scan_id,solution_id,solution_assoc_sep_deg,fov1_deg,fov2_deg,flag_time,num_sub
563,313,101,Hamburg,1916-07-30T21:38:19+00:00,1916-07-31T22:01:48+00:00,87809.000,314.4628000000,4.0556000000,294,314,0.19894256,11.35177900,11.35314100,NULL,2
564,314,101,Hamburg,1916-08-01T22:55:18+00:00,1916-08-01T23:55:09+00:00,3591.000,322.5005000000,12.1662000000,296,317,0.13460030,11.34898800,11.35265900,NULL,1
565,315,101,Hamburg,1916-08-01T22:56:08+00:00,1916-08-01T23:55:58+00:00,3590.000,322.5005000000,12.1662000000,298,307,0.03540456,3.98323920,3.98193400,NULL,1
566,316,101,Hamburg,1916-08-07T20:59:38+00:00,1916-08-07T21:59:28+00:00,3590.000,320.5241000000,7.1724000000,300,309,0.45201511,3.98411500,3.97171740,NULL,1
567,317,101,Hamburg,1916-08-07T20:58:38+00:00,1916-08-07T21:58:28+00:00,3590.000,320.5241000000,7.1724000000,303,321,0.41957327,11.35450200,11.35081000,NULL,1
568,318,101,Hamburg,1916-09-21T19:55:23+00:00,1916-09-21T21:20:10+00:00,5087.000,352.5624000000,-0.5425000000,304,311,0.25440077,11.35942600,11.35338200,NULL,2
570,320,101,Hamburg,1916-09-25T19:19:43+00:00,1916-09-25T20:19:33+00:00,3590.000,358.2245000000,35.8147000000,307,328,0.18680764,11.23768200,11.30877400,NULL,1
571,321,101,Hamburg,1916-09-25T19:19:53+00:00,1916-09-25T20:19:43+00:00,3590.000,358.2245000000,35.8147000000,308,331,0.08194094,11.30704500,11.30721700,NULL,1
572,322,101,Hamburg,1916-09-25T21:31:51+00:00,1916-09-25T22:31:42+00:00,3591.000,359.5624000000,-3.0386000000,310,322,0.26356302,11.34628700,11.32254900,NULL,1
573,323,101,Hamburg,1916-09-25T21:32:01+00:00,1916-09-25T22:31:52+00:00,3591.000,359.5624000000,-3.0386000000,313,323,0.17487924,11.26555250,11.27803300,NULL,1
579,326,101,Hamburg,1916-09-30T22:17:31+00:00,1916-09-30T23:17:21+00:00,3590.000,1.0629000000,8.1624000000,314,329,0.44269447,11.35086000,11.35434200,NULL,1
580,327,101,Hamburg,1916-09-29T22:21:37+00:00,1916-09-29T22:37:34+00:00,957.000,1.0629000000,8.1624000000,316,324,0.55134148,11.27522200,11.27928200,NULL,1
581,328,101,Hamburg,1916-09-30T22:38:38+00:00,1916-09-30T23:17:31+00:00,2333.000,1.0629000000,8.1624000000,318,335,0.53475531,11.31380000,11.31924200,NULL,1
582,329,101,Hamburg,1916-09-30T21:12:42+00:00,1916-09-30T22:12:32+00:00,3590.000,3.2885000000,3.3447000000,320,337,0.14044920,11.35015100,11.35719900,NULL,1
583,330,101,Hamburg,1916-09-30T21:13:02+00:00,1916-09-30T22:12:52+00:00,3590.000,3.2885000000,3.3447000000,322,342,0.09947739,11.30897300,11.31369700,NULL,1
585,332,101,Hamburg,1916-09-30T22:43:27+00:00,1916-09-30T23:14:37+00:00,1870.000,0.5619000000,-3.0387000000,324,340,0.54245329,11.35352600,11.35907200,NULL,1
586,333,101,Hamburg,1916-09-30T22:43:47+00:00,1916-09-30T23:14:37+00:00,1850.000,0.5619000000,-3.0387000000,326,343,0.44487210,11.31069100,11.32055900,NULL,1
587,334,101,Hamburg,1916-10-03T20:43:57+00:00,1916-10-03T21:43:47+00:00,3590.000,8.4680000000,25.1594000000,328,347,0.12361263,11.34735000,11.35191600,NULL,1
588,335,101,Hamburg,1916-10-03T20:43:27+00:00,1916-10-03T21:43:17+00:00,3590.000,8.4680000000,25.1594000000,330,352,0.11223675,11.30399500,11.30872600,NULL,1
589,336,101,Hamburg,1916-10-03T23:43:17+00:00,1916-10-04T00:48:07+00:00,3890.000,8.7098000000,18.4585000000,333,351,0.20460633,11.34886000,11.35160100,NULL,1
590,337,101,Hamburg,1916-10-03T23:43:08+00:00,1916-10-04T00:47:57+00:00,3889.000,8.7098000000,18.4585000000,334,355,0.11659858,11.20669400,11.33611200,NULL,1
626,345,101,Hamburg,1916-10-18T19:53:36+00:00,1916-10-18T20:53:27+00:00,3591.000,351.6370000000,34.8592000000,335,354,0.11005292,11.34853900,11.35199000,NULL,1
627,346,101,Hamburg,1916-10-18T19:53:06+00:00,1916-10-18T20:52:57+00:00,3591.000,351.6370000000,34.8592000000,338,345,0.07274940,11.15795400,11.25144800,NULL,1
628,347,101,Hamburg,1916-10-19T21:04:48+00:00,1916-10-19T22:04:39+00:00,3591.000,359.9357000000,10.8791000000,340,356,0.14211458,11.35408400,11.29397700,NULL,1
629,348,101,Hamburg,1916-10-19T21:04:19+00:00,1916-10-19T22:05:09+00:00,3650.000,359.9357000000,10.8791000000,342,357,0.07828565,11.31441500,11.22304250,NULL,1
656,355,101,Hamburg,1916-10-23T20:35:17+00:00,1916-10-23T21:36:07+00:00,3650.000,358.0580000000,9.2452000000,343,360,0.18818613,11.30291900,11.30260000,NULL,1
657,356,101,Hamburg,1916-10-23T20:36:07+00:00,1916-10-23T21:35:57+00:00,3590.000,358.0580000000,9.2452000000,345,362,0.15321707,11.35187400,11.35318300,NULL,1
658,357,101,Hamburg,1916-10-22T21:50:11+00:00,1916-10-22T22:50:02+00:00,3591.000,4.8730000000,17.4949000000,347,367,0.19398464,11.31094300,11.25510300,NULL,1
659,358,101,Hamburg,1916-10-22T21:50:31+00:00,1916-10-22T22:50:22+00:00,3591.000,4.8730000000,17.4949000000,349,366,0.15599218,11.32966700,11.32627500,NULL,1
676,362,101,Hamburg,1916-10-25T18:50:59+00:00,1916-10-25T20:30:44+00:00,5985.000,359.1854000000,4.0282000000,352,369,0.20518890,11.37619900,11.24408400,NULL,1
677,363,101,Hamburg,1916-10-25T18:51:20+00:00,1916-10-25T20:31:05+00:00,5985.000,359.1854000000,4.0282000000,354,375,0.20616182,11.30909250,11.27282400,NULL,1
801,382,101,Hamburg,1916-11-26T22:20:02+00:00,1916-11-26T23:04:55+00:00,2693.000,56.5707000000,18.9243000000,355,371,0.13789273,11.34427600,11.34971800,NULL,1
802,383,101,Hamburg,1916-11-26T23:11:54+00:00,1916-11-27T00:11:44+00:00,3590.000,56.5707000000,18.9243000000,357,373,0.10769206,11.34852100,11.35048200,NULL,1
803,384,101,Hamburg,1916-11-29T19:34:04+00:00,1916-11-29T20:33:55+00:00,3591.000,54.9395000000,18.4684000000,359,376,0.13430514,11.35143700,11.35249800,NULL,1
804,385,101,Hamburg,1916-11-29T19:35:04+00:00,1916-11-29T20:34:55+00:00,3591.000,54.9395000000,18.4684000000,362,379,0.21652949,11.26309500,11.27910900,NULL,1
805,386,101,Hamburg,1916-11-29T21:35:50+00:00,1916-11-29T22:35:40+00:00,3590.000,53.1293000000,17.4634000000,364,380,0.12985473,11.38222400,11.38754500,NULL,1
806,387,101,Hamburg,1916-11-29T21:36:00+00:00,1916-11-29T22:35:50+00:00,3590.000,53.1293000000,17.4634000000,365,394,0.22383014,11.31461400,11.31134800,NULL,1
807,388,101,Hamburg,1916-12-13T19:21:29+00:00,1916-12-13T20:21:19+00:00,3590.000,50.4164000000,16.2969000000,367,383,0.06653715,11.35346000,11.35173800,NULL,1
808,389,101,Hamburg,1918-10-02T20:37:19+00:00,1918-10-02T20:47:17+00:00,598.000,305.3707000000,40.1946000000,369,418,0.36213041,11.27895100,11.31465150,NULL,1
809,389,101,Hamburg,1918-10-02T20:56:16+00:00,1918-10-02T21:06:14+00:00,598.000,305.3707000000,40.1946000000,369,418,0.36213041,11.27895100,11.31465150,NULL,1
810,389,101,Hamburg,1918-10-02T21:15:43+00:00,1918-10-02T21:25:51+00:00,608.000,305.3707000000,40.1946000000,369,418,0.36213041,11.27895100,11.31465150,NULL,1
814,391,101,Hamburg,1918-10-10T21:12:11+00:00,1918-10-10T22:12:01+00:00,3590.000,33.0914000000,12.2465000000,370,386,0.24522878,11.36162800,11.31089800,NULL,1
815,392,101,Hamburg,1918-10-25T20:57:25+00:00,1918-10-25T21:30:10+00:00,1965.000,29.0872000000,12.8958000000,373,387,0.57822380,11.35046800,11.31211700,NULL,1
816,393,101,Hamburg,1918-10-26T20:16:45+00:00,1918-10-27T22:07:20+00:00,93035.000,30.4256000000,9.5403000000,374,390,0.21665800,11.35156900,11.31204100,NULL,4
817,394,101,Hamburg,1918-10-27T19:46:53+00:00,1918-10-27T20:31:46+00:00,2693.000,43.5663000000,26.3303000000,376,392,0.18847412,11.25136800,11.33644800,NULL,1
818,395,101,Hamburg,1918-10-28T20:41:48+00:00,1918-10-28T20:55:45+00:00,837.000,38.9949000000,16.1862000000,379,395,0.16816729,11.35899600,11.35457200,NULL,1
819,396,101,Hamburg,1918-10-30T18:18:08+00:00,1918-10-30T19:03:00+00:00,2692.000,43.5662000000,26.3302000000,380,398,0.15012631,11.36590000,11.35661200,NULL,1
820,397,101,Hamburg,1918-10-30T21:05:51+00:00,1918-10-30T22:05:31+00:00,3580.000,30.4254000000,9.5402000000,382,397,0.21564162,11.35547100,11.35590200,NULL,1
821,398,101,Hamburg,1918-10-30T22:36:06+00:00,1918-10-30T23:35:56+00:00,3590.000,38.9948000000,16.1862000000,385,403,0.19206708,11.27353100,11.29274750,NULL,1
822,399,101,Hamburg,1918-10-30T23:49:44+00:00,1918-10-31T00:49:34+00:00,3590.000,45.3971000000,18.7861000000,387,411,1.22235614,11.35535000,11.35096500,NULL,1
823,400,101,Hamburg,1918-11-02T22:28:58+00:00,1918-11-02T23:28:48+00:00,3590.000,45.3970000000,18.7861000000,388,405,1.18116516,11.35435400,11.27652100,NULL,1
824,401,101,Hamburg,1918-11-02T23:42:36+00:00,1918-11-03T00:39:16+00:00,3400.000,47.5767000000,1.3887000000,391,407,0.18757742,11.32452800,11.27716700,NULL,4
825,402,101,Hamburg,1918-11-09T21:14:44+00:00,1918-11-09T22:09:35+00:00,3291.000,45.3806000000,16.1525000000,392,409,7.04978858,11.32299600,11.27985000,NULL,1
826,403,101,Hamburg,1918-11-09T22:46:59+00:00,1918-11-09T23:46:49+00:00,3590.000,46.0435000000,0.9140000000,395,413,0.10217048,11.30811200,11.27974900,NULL,1
827,404,101,Hamburg,1918-12-10T18:30:07+00:00,1918-12-10T19:04:31+00:00,2064.000,29.4861000000,12.8937000000,397,416,0.19748748,11.32521000,11.27801000,NULL,1
828,405,101,Hamburg,1918-12-24T22:26:07+00:00,1918-12-24T23:18:14+00:00,3127.000,89.2456000000,10.1752000000,398,420,0.19174654,11.21642400,11.27757100,NULL,1
829,406,101,Hamburg,1918-12-24T22:26:37+00:00,1918-12-24T23:18:14+00:00,3097.000,89.2456000000,10.1752000000,400,421,0.22245617,9.00079500,9.01328700,NULL,1
830,407,101,Hamburg,1918-12-31T23:51:07+00:00,1919-01-01T00:42:59+00:00,3112.000,88.5702000000,10.1638000000,403,436,0.19984562,11.27706400,11.23902400,NULL,1
831,408,101,Hamburg,1918-12-31T23:50:08+00:00,1919-01-01T00:43:19+00:00,3191.000,88.5702000000,10.1638000000,405,424,0.21758280,9.03025150,9.00747500,NULL,1
832,409,101,Hamburg,1919-01-01T01:15:33+00:00,1919-01-01T02:05:25+00:00,2992.000,130.1917000000,16.3943000000,407,432,0.20762733,11.13296900,11.29593100,NULL,1
833,410,101,Hamburg,1919-01-01T01:16:03+00:00,1919-01-01T02:04:55+00:00,2932.000,130.1917000000,16.3943000000,409,425,0.26218436,9.03852000,9.02670200,NULL,1
835,412,101,Hamburg,1919-01-05T23:25:05+00:00,1919-01-06T00:24:55+00:00,3590.000,114.6667000000,17.1477000000,410,445,0.19284839,11.20339100,11.29442700,NULL,1
836,413,101,Hamburg,1919-01-05T23:24:49+00:00,1919-01-06T00:25:49+00:00,3660.000,114.6667000000,17.1477000000,412,430,0.31969984,8.93015500,8.90627200,NULL,1
837,414,101,Hamburg,1919-01-05T23:25:39+00:00,1919-01-06T00:25:29+00:00,3590.000,114.6908000000,20.1475000000,414,427,1.92017300,3.97067710,3.95949900,NULL,1
838,415,101,Hamburg,1919-01-08T21:29:58+00:00,1919-01-08T22:40:47+00:00,4249.000,114.6666000000,17.1477000000,416,438,0.19009575,11.22649600,11.29460000,NULL,1
839,416,101,Hamburg,1919-01-08T21:29:38+00:00,1919-01-08T22:40:27+00:00,4249.000,114.6666000000,17.1477000000,419,433,0.16455063,9.03364000,9.01188700,NULL,1
840,417,101,Hamburg,1919-01-08T21:30:38+00:00,1919-01-08T22:00:33+00:00,1795.000,114.7072000000,22.1474000000,420,439,0.23177968,3.96794720,3.95805550,NULL,1
841,418,101,Hamburg,1919-01-08T22:11:41+00:00,1919-01-08T22:41:26+00:00,1785.000,114.7072000000,22.1474000000,423,443,0.23521774,3.97012260,3.95874400,NULL,1
843,420,101,Hamburg,1919-01-08T23:27:59+00:00,1919-01-09T00:27:49+00:00,3590.000,126.6241000000,13.0832000000,425,448,0.37607130,9.02860700,9.02108800,NULL,1
845,422,101,Hamburg,1919-01-09T00:59:44+00:00,1919-01-09T02:00:04+00:00,3620.000,121.5746000000,15.8996000000,427,451,0.27419420,9.03566200,9.01358600,NULL,1
846,423,101,Hamburg,1919-01-09T01:09:52+00:00,1919-01-09T02:01:43+00:00,3111.000,121.6121000000,20.8993000000,429,452,0.18681312,3.96828630,3.95764100,NULL,1
847,424,101,Hamburg,1919-01-10T23:22:07+00:00,1919-01-10T23:29:35+00:00,448.000,100.9703000000,22.1839000000,431,454,0.15662533,9.03699600,9.01245700,NULL,1
848,425,101,Hamburg,1919-01-20T22:13:52+00:00,1919-01-20T22:43:47+00:00,1795.000,121.6536000000,16.5324000000,432,459,0.11500204,11.29187200,11.29041300,NULL,1
849,426,101,Hamburg,1919-01-20T22:13:22+00:00,1919-01-20T22:44:17+00:00,1855.000,121.6536000000,16.5324000000,434,456,0.11449473,9.06516600,9.08556000,NULL,1
851,428,101,Hamburg,1919-02-01T20:29:01+00:00,1919-02-01T21:58:26+00:00,5365.000,143.8920000000,11.4543000000,437,469,0.19043704,11.30935600,11.29492200,NULL,1
852,429,101,Hamburg,1919-02-01T20:28:41+00:00,1919-02-01T21:59:26+00:00,5445.000,143.8920000000,11.4543000000,440,462,0.15019419,9.06835900,9.08636100,NULL,1
853,430,101,Hamburg,1919-02-01T23:22:52+00:00,1919-02-02T00:21:43+00:00,3531.000,144.5157000000,21.2842000000,442,483,0.15865942,11.29965600,11.28888100,NULL,1
854,431,101,Hamburg,1919-02-01T23:22:32+00:00,1919-02-02T00:21:33+00:00,3541.000,144.5157000000,21.2842000000,444,467,0.13692813,9.06597000,9.08854900,NULL,1
855,432,101,Hamburg,1919-02-01T23:23:52+00:00,1919-02-02T00:20:53+00:00,3421.000,144.5433000000,26.2838000000,446,468,0.16333121,3.98376350,3.99107300,NULL,1
856,433,101,Hamburg,1919-02-06T23:19:50+00:00,1919-02-07T00:14:01+00:00,3251.000,144.5200000000,22.1342000000,448,470,0.16015997,3.98093720,3.99015860,NULL,1
857,434,101,Hamburg,1919-02-07T00:41:07+00:00,1919-02-07T01:40:57+00:00,3590.000,156.4403000000,8.9884000000,450,489,0.05533145,11.31370800,11.29009200,NULL,1
858,435,101,Hamburg,1919-02-07T00:41:17+00:00,1919-02-07T01:41:07+00:00,3590.000,156.4403000000,8.9884000000,452,485,0.16908005,9.02803700,8.98120400,NULL,1
859,436,101,Hamburg,1919-02-07T00:41:56+00:00,1919-02-07T01:39:47+00:00,3471.000,156.4403000000,8.9884000000,453,484,0.16000058,3.96468520,3.94441680,NULL,1
860,437,101,Hamburg,1919-02-07T22:12:05+00:00,1919-02-07T23:11:55+00:00,3590.000,157.5995000000,19.9173000000,456,493,0.11873510,11.32078900,11.28982100,NULL,1
861,438,101,Hamburg,1919-02-07T22:12:24+00:00,1919-02-07T23:12:15+00:00,3591.000,157.5995000000,19.9173000000,458,492,0.20594872,9.02958600,8.98134400,NULL,1
862,439,101,Hamburg,1919-02-08T00:35:51+00:00,1919-02-08T01:47:39+00:00,4308.000,110.0309000000,29.6819000000,460,509,0.40099581,11.36045600,11.39448000,NULL,1
863,440,101,Hamburg,1919-02-08T00:36:01+00:00,1919-02-08T01:47:49+00:00,4308.000,110.0309000000,29.6819000000,462,506,0.50605898,9.03002550,9.01848600,NULL,1
864,441,101,Hamburg,1919-02-08T00:41:30+00:00,1919-02-08T01:41:20+00:00,3590.000,110.0309000000,29.6819000000,464,497,0.22630248,3.96740800,3.95930300,NULL,1
865,442,101,Hamburg,1919-02-08T22:59:20+00:00,1919-02-08T23:04:19+00:00,299.000,130.0878000000,19.7368000000,466,495,0.15257694,3.96582700,3.95817880,NULL,1
866,443,101,Hamburg,1919-02-09T00:20:17+00:00,1919-02-09T00:50:12+00:00,1795.000,161.9926000000,12.6557000000,468,499,0.14675772,3.96475100,3.95885600,NULL,1
867,444,101,Hamburg,1919-02-09T01:08:59+00:00,1919-02-09T01:53:51+00:00,2692.000,110.0309000000,29.6819000000,469,501,0.17038616,11.08428300,11.28497000,NULL,1
868,445,101,Hamburg,1919-02-09T01:09:09+00:00,1919-02-09T01:54:01+00:00,2692.000,110.0309000000,29.6819000000,472,507,0.16877120,9.05165300,9.01644600,NULL,1
869,446,101,Hamburg,1919-03-20T19:32:31+00:00,1919-03-20T20:19:11+00:00,2800.000,119.6408000000,14.7799000000,473,519,0.43879986,11.25190400,11.26884700,NULL,1
870,447,101,Hamburg,1919-03-23T21:34:12+00:00,1919-03-23T22:42:36+00:00,4104.000,179.5306000000,-14.4472000000,476,518,0.24813541,11.37860100,11.35537700,NULL,2
871,448,101,Hamburg,1919-03-23T21:34:32+00:00,1919-03-23T22:42:36+00:00,4084.000,179.5306000000,-14.4472000000,478,505,0.25097641,9.05287100,9.05157500,NULL,2
872,449,101,Hamburg,1919-03-23T21:35:32+00:00,1919-03-23T22:42:36+00:00,4024.000,179.5306000000,-14.4472000000,479,504,0.35988632,3.97234370,3.96458770,NULL,2
873,56040,101,Hamburg,1919-03-25T21:07:23+00:00,1919-03-25T21:12:23+00:00,300.000,97.3506000000,20.1454000000,61556,532,0.16560867,11.27105900,11.25758000,NULL,1
875,451,101,Hamburg,1919-03-25T23:40:35+00:00,1919-03-26T00:39:09+00:00,3514.000,179.5306000000,-14.4472000000,484,512,0.17432647,4.00519800,3.99124170,NULL,1
880,455,101,Hamburg,1919-04-02T23:41:16+00:00,1919-04-03T01:11:01+00:00,5385.000,190.7991000000,-12.9398000000,487,530,9.82105252,11.35839600,11.35870600,NULL,1
882,457,101,Hamburg,1919-04-04T22:19:06+00:00,1919-04-04T22:50:01+00:00,1855.000,130.0856000000,19.7374000000,492,538,0.48571377,11.36486600,11.35026100,NULL,1
883,458,101,Hamburg,1919-04-04T22:19:36+00:00,1919-04-04T22:49:31+00:00,1795.000,130.1605000000,19.7369000000,493,522,0.27369067,3.98224780,3.97982700,NULL,1
884,459,101,Hamburg,1919-04-04T23:35:34+00:00,1919-04-05T01:05:19+00:00,5385.000,194.3149000000,-17.9334000000,496,534,0.25888867,11.33621200,11.28228100,NULL,1
885,460,101,Hamburg,1919-04-04T23:36:34+00:00,1919-04-05T01:04:19+00:00,5265.000,194.3149000000,-17.9334000000,498,526,0.22036364,4.01187320,3.99161650,NULL,1
886,461,101,Hamburg,1919-04-21T20:50:34+00:00,1919-04-21T20:57:33+00:00,419.000,153.9629000000,41.5957000000,499,528,0.07189496,3.99837800,3.99123400,NULL,1
887,462,101,Hamburg,1919-04-21T21:30:53+00:00,1919-04-21T22:30:43+00:00,3590.000,200.0343000000,-2.1717000000,502,543,0.22944980,11.35957400,11.34906100,NULL,1
888,463,101,Hamburg,1919-04-21T21:31:33+00:00,1919-04-21T22:30:23+00:00,3530.000,200.0343000000,-2.1717000000,503,537,0.21397051,3.97924610,3.98115730,NULL,1
889,464,101,Hamburg,1919-04-21T23:42:41+00:00,1919-04-22T00:42:41+00:00,3600.000,205.5733000000,-13.4042000000,506,547,0.37052868,11.30568100,11.28324800,NULL,1
890,465,101,Hamburg,1919-04-21T23:43:21+00:00,1919-04-22T00:42:21+00:00,3540.000,205.5733000000,-13.4042000000,507,540,0.42603222,3.98228220,3.98658700,NULL,1
891,466,101,Hamburg,1919-04-22T20:54:22+00:00,1919-04-22T21:54:12+00:00,3590.000,215.2785000000,-0.3673000000,510,551,0.26176156,11.33854000,11.29855400,NULL,1
892,467,101,Hamburg,1919-04-22T20:54:52+00:00,1919-04-22T21:53:42+00:00,3530.000,215.2785000000,-0.3673000000,511,544,0.22321669,3.99291320,3.99348120,NULL,1
893,468,101,Hamburg,1919-04-22T22:50:08+00:00,1919-04-22T23:49:58+00:00,3590.000,210.3686000000,-22.2194000000,513,556,0.14545338,11.32737500,11.34401900,NULL,1
894,469,101,Hamburg,1919-04-22T22:50:38+00:00,1919-04-22T23:50:28+00:00,3590.000,210.3686000000,-22.2194000000,516,549,0.25099721,4.00991500,3.99073270,NULL,1
895,470,101,Hamburg,1919-04-23T00:41:30+00:00,1919-04-23T01:01:27+00:00,1197.000,279.4842000000,5.2379000000,518,553,0.11311701,3.99396010,3.99207230,NULL,1
896,471,101,Hamburg,1919-04-25T22:44:59+00:00,1919-04-25T23:58:17+00:00,4398.000,188.0313000000,-1.3440000000,519,560,0.15214536,11.31667400,11.31050900,NULL,3
897,472,101,Hamburg,1919-04-25T22:45:59+00:00,1919-04-25T23:58:17+00:00,4338.000,188.0313000000,-1.3440000000,522,557,0.17134145,3.99467020,3.99053620,NULL,3
898,473,101,Hamburg,1919-04-27T20:33:13+00:00,1919-04-27T21:33:03+00:00,3590.000,188.0313000000,-1.3439000000,524,566,0.09002958,11.36341600,11.35072600,NULL,1
899,474,101,Hamburg,1919-04-27T20:33:42+00:00,1919-04-27T21:32:33+00:00,3531.000,188.0313000000,-1.3439000000,525,559,0.16529746,3.99419470,3.99394630,NULL,1
900,475,101,Hamburg,1919-04-27T22:24:25+00:00,1919-04-27T23:24:15+00:00,3590.000,210.3684000000,-22.2194000000,528,569,0.26109456,11.20051200,11.35094700,NULL,1
901,476,101,Hamburg,1919-04-27T22:25:05+00:00,1919-04-27T23:24:55+00:00,3590.000,210.3684000000,-22.2194000000,530,564,0.27958637,4.00799400,3.99149160,NULL,1
902,477,101,Hamburg,1919-04-27T23:37:43+00:00,1919-04-28T00:36:37+00:00,3534.000,212.0829000000,-13.3799000000,531,576,0.22423618,11.32185300,11.31797200,NULL,1
903,478,101,Hamburg,1919-04-27T23:38:23+00:00,1919-04-28T00:36:29+00:00,3486.000,212.0829000000,-13.3799000000,533,568,0.24034829,3.99516900,3.99787280,NULL,1
904,479,101,Hamburg,1919-05-03T21:48:01+00:00,1919-05-03T22:53:51+00:00,3950.000,210.8267000000,-12.3850000000,535,582,0.02347560,11.36421000,11.37121900,NULL,1
905,480,101,Hamburg,1919-05-03T21:48:31+00:00,1919-05-03T22:53:19+00:00,3888.000,210.8267000000,-12.3850000000,537,571,0.21155148,3.99283600,3.99624060,NULL,1
906,481,101,Hamburg,1919-05-03T23:15:57+00:00,1919-05-04T00:05:49+00:00,2992.000,205.0653000000,-11.4059000000,540,581,0.27804738,11.34044300,11.30065800,NULL,1
907,482,101,Hamburg,1919-05-03T23:16:27+00:00,1919-05-04T00:05:19+00:00,2932.000,205.0653000000,-11.4059000000,541,573,0.26512764,3.99598770,3.99692870,NULL,1
908,483,101,Hamburg,1919-05-04T00:19:46+00:00,1919-05-04T01:18:37+00:00,3531.000,182.2797000000,2.5520000000,543,577,0.20245228,3.99656490,3.99656600,NULL,1
909,484,101,Hamburg,1919-05-04T21:05:32+00:00,1919-05-04T22:05:22+00:00,3590.000,182.2797000000,2.5520000000,546,589,0.22734918,11.37222400,11.35094450,NULL,1
910,485,101,Hamburg,1919-05-04T21:06:01+00:00,1919-05-04T22:04:52+00:00,3531.000,182.2797000000,2.5520000000,547,579,0.20609767,3.99128480,3.98995400,NULL,1
913,488,101,Hamburg,1919-05-19T21:37:28+00:00,1919-05-19T22:46:17+00:00,4129.000,207.3205000000,-12.1812000000,553,588,0.19292341,3.99156700,3.99520730,NULL,1
914,489,101,Hamburg,1919-05-20T21:42:21+00:00,1919-05-20T22:30:58+00:00,2917.000,207.3205000000,-12.1812000000,555,599,0.27303990,11.33579900,11.31977750,NULL,1
915,490,101,Hamburg,1919-05-20T21:43:01+00:00,1919-05-20T22:30:58+00:00,2877.000,207.3205000000,-12.1812000000,558,592,0.33725542,3.99999260,3.99040250,NULL,1
916,491,101,Hamburg,1919-05-20T22:53:59+00:00,1919-05-20T23:39:22+00:00,2723.000,179.5303000000,1.3855000000,560,605,0.16017262,11.35646250,11.36767700,NULL,1
917,492,101,Hamburg,1919-05-20T22:54:49+00:00,1919-05-20T23:38:42+00:00,2633.000,179.5303000000,1.3855000000,561,593,0.19737328,3.97426410,3.96728420,NULL,1
