pair_id,exposure_a,exposure_b,plate_a,plate_b,archive_a,archive_b,site_a,site_b,site_pair,timing_bin,min_fragment_gap_seconds,fragment_overlap_intervals_json,fragment_overlap_count,total_fragment_overlap_seconds,max_fragment_overlap_seconds,scan_id_a,scan_id_b,solution_id_a,solution_id_b,solution_num_a,solution_num_b,common_tangent_area_deg2,common_fraction_of_a,common_fraction_of_b,common_fraction_of_smaller,site_separation_km_diagnostic,site_separation_band,epoch_label,in_1951_1955,pre_sputnik
41977|133893,41977,133893,10177,90763,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,89.000000,[],0,0.000000,0.000000,12703,115294,40909,112650,1,1,31.2556691504,0.9102184361,0.0256547461,0.9102184361,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
41978|133893,41978,133893,10178,90763,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":180.0,""end_utc"":""1959-03-09T23:20:58+00:00"",""exposure_active"":133893,""exposure_current"":41978,""start_utc"":""1959-03-09T23:17:58+00:00""}]",1,180.000000,180.000000,12704,115294,40910,112650,1,1,20.3025503647,0.5867178391,0.0165069218,0.5867178391,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
41981|133897,41981,133897,10181,90767,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,161.000000,[],0,0.000000,0.000000,12711,115298,40917,112633,1,1,12.5008925531,0.3590623534,0.0100262989,0.3590623534,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
41981|133898,41981,133898,10181,90768,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,161.000000,[],0,0.000000,0.000000,12711,115299,40917,112638,1,1,34.2778620489,1.0000000000,0.0149199126,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
41996|133913,41996,133913,10189,90783,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":1176.0,""end_utc"":""1959-03-28T19:59:36+00:00"",""exposure_active"":41996,""exposure_current"":133913,""start_utc"":""1959-03-28T19:40:00+00:00""}]",1,1176.000000,1176.000000,12713,115314,40920,112661,1,1,33.9308490893,1.0000000000,0.0147677732,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
41997|133913,41997,133913,10190,90783,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":299.0,""end_utc"":""1959-03-28T20:27:01+00:00"",""exposure_active"":133913,""exposure_current"":41997,""start_utc"":""1959-03-28T20:22:02+00:00""}]",1,299.000000,299.000000,12715,115314,40926,112661,1,1,33.5767254415,1.0000000000,0.0148846792,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
41998|133913,41998,133913,10191,90783,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":360.0,""end_utc"":""1959-03-28T20:40:00+00:00"",""exposure_active"":133913,""exposure_current"":41998,""start_utc"":""1959-03-28T20:34:00+00:00""}]",1,360.000000,360.000000,12717,115314,40922,112661,1,1,33.5758383856,1.0000000000,0.0148850915,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42000|134013,42000,134013,10193,90883,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":141.0,""end_utc"":""1959-04-02T20:12:21+00:00"",""exposure_active"":42000,""exposure_current"":134013,""start_utc"":""1959-04-02T20:10:00+00:00""}]",1,141.000000,141.000000,12721,115414,40927,112766,1,1,8.5749490468,0.2438491447,0.0035252460,0.2438491447,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42001|134013,42001,134013,10194,90883,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":299.0,""end_utc"":""1959-04-02T20:24:19+00:00"",""exposure_active"":134013,""exposure_current"":42001,""start_utc"":""1959-04-02T20:19:20+00:00""}]",1,299.000000,299.000000,12723,115414,40929,112766,1,1,8.7247375990,0.2480584897,0.0035867643,0.2480584897,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42002|134013,42002,134013,10195,90883,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":898.0,""end_utc"":""1959-04-02T20:50:45+00:00"",""exposure_active"":134013,""exposure_current"":42002,""start_utc"":""1959-04-02T20:35:47+00:00""}]",1,898.000000,898.000000,12725,115414,40936,112766,1,1,11.3613063750,0.3249589953,0.0047634953,0.3249589953,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42089|134146,42089,134146,10262,91016,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":239.0,""end_utc"":""1959-05-12T22:27:47+00:00"",""exposure_active"":134146,""exposure_current"":42089,""start_utc"":""1959-05-12T22:23:48+00:00""}]",1,239.000000,239.000000,12825,115547,41036,112891,1,1,0.0464958545,0.0013052116,0.0000363115,0.0013052116,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42257|134468,42257,134468,10316,91338,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":598.0,""end_utc"":""1959-08-31T23:09:32+00:00"",""exposure_active"":134468,""exposure_current"":42257,""start_utc"":""1959-08-31T22:59:34+00:00""}]",1,598.000000,598.000000,12856,115869,41061,113173,1,1,32.5404972475,1.0000000000,0.0271506652,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42258|134468,42258,134468,10316,91338,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":299.0,""end_utc"":""1959-08-31T23:48:26+00:00"",""exposure_active"":134468,""exposure_current"":42258,""start_utc"":""1959-08-31T23:43:27+00:00""}]",1,299.000000,299.000000,12856,115869,41061,113173,1,1,32.5404972475,1.0000000000,0.0271506652,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42259|134473,42259,134473,10316,91343,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":299.0,""end_utc"":""1959-09-01T00:22:20+00:00"",""exposure_active"":134473,""exposure_current"":42259,""start_utc"":""1959-09-01T00:17:21+00:00""}]",1,299.000000,299.000000,12856,115874,41061,113175,1,1,25.8520698229,0.7735619911,0.0110810392,0.7735619911,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42262|134475,42262,134475,10318,91345,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,242.000000,[],0,0.000000,0.000000,12860,115876,41076,113174,1,1,0.8008236371,0.0241598807,0.0060831613,0.0241598807,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42262|134476,42262,134476,10318,91346,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",GT0_LE5MIN,242.000000,[],0,0.000000,0.000000,12860,115877,41076,113181,1,1,32.9039151367,1.0000000000,0.0277415969,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42264|134492,42264,134492,10320,91362,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":180.0,""end_utc"":""1959-09-01T22:28:43+00:00"",""exposure_active"":134492,""exposure_current"":42264,""start_utc"":""1959-09-01T22:25:43+00:00""}]",1,180.000000,180.000000,12862,115893,41082,113188,1,1,33.3464467194,1.0000000000,0.0278928067,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42265|134492,42265,134492,10321,91362,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":180.0,""end_utc"":""1959-09-01T22:40:26+00:00"",""exposure_active"":134492,""exposure_current"":42265,""start_utc"":""1959-09-01T22:37:26+00:00""}]",1,180.000000,180.000000,12865,115893,41089,113188,1,1,33.0381858108,1.0000000000,0.0279654129,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42372|134615,42372,134615,10369,91485,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":141.0,""end_utc"":""1959-09-06T21:35:00+00:00"",""exposure_active"":134615,""exposure_current"":42372,""start_utc"":""1959-09-06T21:32:39+00:00""}]",1,141.000000,141.000000,12866,116016,41102,113311,1,1,32.9410192902,1.0000000000,0.0279124038,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42373|134619,42373,134619,10370,91489,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":179.0,""end_utc"":""1959-09-06T21:47:06+00:00"",""exposure_active"":134619,""exposure_current"":42373,""start_utc"":""1959-09-06T21:44:07+00:00""}]",1,179.000000,179.000000,12868,116020,41093,113294,1,1,32.8983704048,1.0000000000,0.0282100547,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42373|134620,42373,134620,10370,91490,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":179.0,""end_utc"":""1959-09-06T21:47:06+00:00"",""exposure_active"":134620,""exposure_current"":42373,""start_utc"":""1959-09-06T21:44:07+00:00""}]",1,179.000000,179.000000,12868,116021,41093,113304,1,1,13.9407180707,0.3968314938,0.0056956230,0.3968314938,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
42374|134619,42374,134619,10371,91489,102,208,"Hamburg-Bergedorf, Germany","Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany | Hamburg-Bergedorf, Germany",OVERLAP,0.000000,"[{""a_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""b_fragment"":""PARENT_PROVISIONAL_CONTINUOUS"",""duration_seconds"":179.0,""end_utc"":""1959-09-06T22:18:01+00:00"",""exposure_active"":134619,""exposure_current"":42374,""start_utc"":""1959-09-06T22:15:02+00:00""}]",1,179.000000,179.000000,12870,116020,41088,113294,1,1,32.9986961242,1.0000000000,0.0282015774,1.0000000000,402.491931,GE100_LT500,POST_SPUTNIK_OR_SAME_LAUNCH_DATE,False,False
