raw_match_row,physical_plate_id,scan_id,psf_sigma_px,injection_polarity,target_detector_snr,baseline_detector_sigma,n_positions,n_recovered,recovery_fraction,median_recovered_snr,min_recovered_snr,max_recovered_snr,n_quantization_clipped
294096,89097,113642,1.0,1,6.0,828.0427342224845,24,24,1.0,6.145811001979004,5.300587539774372,7.958658252867264,0
294096,89097,113642,1.0,1,8.0,828.0427342224845,24,24,1.0,8.144708023278461,7.2995674848679535,9.957377418038808,0
294096,89097,113642,1.0,1,10.0,828.0427342224845,24,24,1.0,10.143352778418866,9.298278726214269,11.955879572623271,0
294096,89097,113642,1.0,1,12.0,828.0427342224845,24,24,1.0,12.1415074128908,11.296521111561862,13.95384599777446,0
294096,89097,113642,2.0,-1,3.5,828.0427342224845,24,5,0.20833333333333334,4.164489689004855,4.011279576785716,5.330372413824727,0
294096,89097,113642,2.0,-1,4.0,828.0427342224845,24,12,0.5,4.3109803758023375,4.186121149390655,5.768124915166639,0
294096,89097,113642,2.0,-1,4.5,828.0427342224845,24,18,0.75,4.63781533595848,4.1830917108654795,6.20533811065814,0
294096,89097,113642,2.0,-1,5.0,828.0427342224845,24,21,0.875,5.060281326380454,4.214589096573155,6.642122790606016,0
294096,89097,113642,2.0,-1,6.0,828.0427342224845,24,23,0.9583333333333334,5.847928704812513,4.03602816876694,7.51613514394634,0
294096,89097,113642,2.0,-1,8.0,828.0427342224845,24,23,0.9583333333333334,7.842218662648359,6.0310597955519345,9.261099586921592,0
294096,89097,113642,2.0,-1,10.0,828.0427342224845,24,24,1.0,9.835330649304032,8.02581575486076,11.006003343702373,0
294096,89097,113642,2.0,-1,12.0,828.0427342224845,24,24,1.0,11.829382479634425,10.020331387871146,12.751277326780118,0
294096,89097,113642,2.0,1,3.5,828.0427342224845,24,11,0.4583333333333333,4.732222966001469,4.245126025137729,5.595804304776833,0
294096,89097,113642,2.0,1,4.0,828.0427342224845,24,19,0.7916666666666666,4.8519659804609585,4.054106667786615,6.033627770588226,0
294096,89097,113642,2.0,1,4.5,828.0427342224845,24,22,0.9166666666666666,5.041049894723394,4.125393411005706,6.4702556192237735,0
294096,89097,113642,2.0,1,5.0,828.0427342224845,24,24,1.0,5.402899017052805,4.361688038615979,6.9532401800176915,0
294096,89097,113642,2.0,1,6.0,828.0427342224845,24,24,1.0,6.338971645587828,5.295814989358993,7.950834035443619,0
294096,89097,113642,2.0,1,8.0,828.0427342224845,24,24,1.0,8.18468924394745,7.289851269486827,9.943665509566932,0
294096,89097,113642,2.0,1,10.0,828.0427342224845,24,24,1.0,10.127798594281451,9.284214914498616,11.937128816610592,0
294096,89097,113642,2.0,1,12.0,828.0427342224845,24,24,1.0,12.118528885543512,11.275376737440611,13.926933552614637,0
294096,89097,113642,3.0,-1,3.5,828.0427342224845,24,10,0.4166666666666667,4.253480099701829,4.004195669325784,5.549294203147968,0
294096,89097,113642,3.0,-1,4.0,828.0427342224845,24,19,0.7916666666666666,4.472425815404972,4.008769316762862,6.017074162531223,0
294096,89097,113642,3.0,-1,4.5,828.0427342224845,24,20,0.8333333333333334,4.935462344638287,4.1788104372318085,6.485239009992123,0
294096,89097,113642,3.0,-1,5.0,828.0427342224845,24,22,0.9166666666666666,5.386822967760673,4.143144101701989,6.9522135550107675,0
294096,89097,113642,3.0,-1,6.0,828.0427342224845,24,23,0.9583333333333334,6.311905663665102,4.313521922210071,7.887131249742627,0
294096,89097,113642,3.0,-1,8.0,828.0427342224845,24,23,0.9583333333333334,8.166005033367092,6.183152346022006,9.75357318219657,0
294096,89097,113642,3.0,-1,10.0,828.0427342224845,24,23,0.9583333333333334,9.916362468886268,8.048884885004282,11.615920304605094,0
294096,89097,113642,3.0,-1,12.0,828.0427342224845,24,23,0.9583333333333334,11.796447541487408,9.99219269167475,13.474745566740474,0
294096,89097,113642,3.0,1,3.5,828.0427342224845,24,18,0.75,4.643241947190628,4.000276392299791,5.973593540938893,0
294096,89097,113642,3.0,1,4.0,828.0427342224845,24,22,0.9166666666666666,4.96169948354154,4.033044610458472,6.413299827139153,0
294096,89097,113642,3.0,1,4.5,828.0427342224845,24,23,0.9583333333333334,5.401164671381115,4.207224269184981,6.851529383610675,0
294096,89097,113642,3.0,1,5.0,828.0427342224845,24,24,1.0,5.747939806294751,4.360857904179124,7.290472881926428,0
294096,89097,113642,3.0,1,6.0,828.0427342224845,24,24,1.0,6.677596447677342,5.357076616952333,8.166823052993164,0
294096,89097,113642,3.0,1,8.0,828.0427342224845,24,24,1.0,8.465458044185457,7.345536305652415,10.015599731677158,0
294096,89097,113642,3.0,1,10.0,828.0427342224845,24,24,1.0,10.370636508242473,9.33039920787925,11.907259384570624,0
294096,89097,113642,3.0,1,12.0,828.0427342224845,24,24,1.0,12.288504413316499,11.241592642538038,13.884379681971616,0
294130,7665,9959,1.0,-1,3.5,640.4056701720183,24,5,0.20833333333333334,4.883084787183355,4.105258342853945,5.579297836193669,0
294130,7665,9959,1.0,-1,4.0,640.4056701720183,24,10,0.4166666666666667,4.512221734154974,4.083442501566583,6.080456851965605,0
294130,7665,9959,1.0,-1,4.5,640.4056701720183,24,14,0.5833333333333334,4.777061510376891,4.010124703682963,6.579964140733663,0
294130,7665,9959,1.0,-1,5.0,640.4056701720183,24,21,0.875,4.975520823383477,4.105727526150005,7.079618736044504,0
294130,7665,9959,1.0,-1,6.0,640.4056701720183,24,23,0.9583333333333334,5.953997072762369,4.723860287870507,8.079232818933056,0
294130,7665,9959,1.0,-1,8.0,640.4056701720183,24,24,1.0,7.748187303931808,5.808113019211917,10.078695445922191,0
294130,7665,9959,1.0,-1,10.0,640.4056701720183,24,24,1.0,9.747877137125784,7.807884102881121,12.078287677237958,0
294130,7665,9959,1.0,-1,12.0,640.4056701720183,24,24,1.0,11.747630055773975,9.807673205915549,14.077997129505814,0
294130,7665,9959,1.0,1,3.5,640.4056701720183,24,10,0.4166666666666667,4.366311156230584,4.0851558954424725,5.688886206853731,0
294130,7665,9959,1.0,1,4.0,640.4056701720183,24,15,0.625,4.710359941350638,4.023353673437038,6.189735845486005,0
294130,7665,9959,1.0,1,4.5,640.4056701720183,24,19,0.7916666666666666,5.0856563994516595,4.193842983429235,6.689316036875555,0
294130,7665,9959,1.0,1,5.0,640.4056701720183,24,21,0.875,5.488043522392352,4.263187294010479,7.188662253509686,0
294130,7665,9959,1.0,1,6.0,640.4056701720183,24,23,0.9583333333333334,6.453188372700473,4.233322858023136,8.187550980381808,0
