obs_id,obs_title,access_url,s_ra,s_dec,s_fov,t_min,t_max,t_exptime,facility_name,instrument_name,dasch_id,plate_class,dasch_table,obs_start_utc,obs_end_utc,source_archive,source_url
ivo://org.gavo.dc/~?dasch/q/fa13090,1.5-inch Ross-Xpress observation on 1952-12-13T05:29:29.999992,http://dc.g-vo.org/getproduct/dasch/q/fa13090,51.0882895525626,1.3490929663437896,90.53643009453648,34359.2083333332,34359.24930555542,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13090,L,dasch.wide_plates,1952-12-13T04:59:59.999988264+00:00,1952-12-13T05:58:59.999988486+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13100,1.5-inch Ross-Xpress observation on 1952-12-14T05:29:29.999990,http://dc.g-vo.org/getproduct/dasch/q/fa13100,52.229551693757,2.104274744682879,90.44547507612212,34360.2083333332,34360.24930555542,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13100,L,dasch.wide_plates,1952-12-14T04:59:59.999988264+00:00,1952-12-14T05:58:59.999988486+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ka02669,2.8-inch Kodak Aero-Ektar observation on 1951-12-16T05:59:59.999999,http://dc.g-vo.org/getproduct/dasch/q/ka02669,61.85153582291647,39.21061259676903,80.87974962161415,33996.229166666664,33996.270833333336,3600.0,Harvard-Smithsonian Center for Astrophysics,2.8-inch Kodak Aero-Ektar,ka02669,L,dasch.wide_plates,1951-12-16T05:29:59.999999786+00:00,1951-12-16T06:30:00.000000213+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/rh15781,3-inch Ross Fecker observation on 1951-11-09T21:28:15.899995,http://dc.g-vo.org/getproduct/dasch/q/rh15781,65.33099654648298,41.062076917643424,32.72860882134243,33959.887684027715,33959.901572916606,1200.0,Harvard-Smithsonian Center for Astrophysics,3-inch Ross Fecker,rh15781,L,dasch.wide_plates,1951-11-09T21:18:15.899994601+00:00,1951-11-09T21:38:15.899994741+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42390,1.5-inch Cooke Lenses observation on 1952-09-18T06:42:12.700001,http://dc.g-vo.org/getproduct/dasch/q/ac42390,30.289813002877167,61.456178825049214,49.10297410654504,34273.25604976854,34273.302577546325,4020.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42390,L,dasch.wide_plates,1952-09-18T06:08:42.700001925+00:00,1952-09-18T07:15:42.700002462+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42391,1.5-inch Cooke Lenses observation on 1952-09-18T07:48:31.800005,http://dc.g-vo.org/getproduct/dasch/q/ac42391,30.64965045102668,61.8147392955001,49.113781088583735,34273.303145833386,34273.34759027783,3840.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42391,L,dasch.wide_plates,1952-09-18T07:16:31.800004567+00:00,1952-09-18T08:20:31.800004512+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42395,1.5-inch Cooke Lenses observation on 1952-09-21T07:24:16.200012,http://dc.g-vo.org/getproduct/dasch/q/ac42395,30.06961335653319,61.58097501137399,49.086267229382905,34276.285256944604,34276.33178472239,4020.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42395,L,dasch.wide_plates,1952-09-21T06:50:46.200013785+00:00,1952-09-21T07:57:46.200014323+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42396,1.5-inch Cooke Lenses observation on 1952-09-24T03:56:30.599993,http://dc.g-vo.org/getproduct/dasch/q/ac42396,30.25612853344334,61.46102056924314,49.12125044178728,34279.14340972217,34279.18507638884,3600.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42396,L,dasch.wide_plates,1952-09-24T03:26:30.599995643+00:00,1952-09-24T04:26:30.599996061+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42397,1.5-inch Cooke Lenses observation on 1952-09-24T04:57:20.599994,http://dc.g-vo.org/getproduct/dasch/q/ac42397,30.903515650332693,61.49352907196134,49.09966187479011,34279.18565509251,34279.22732175918,3600.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42397,L,dasch.wide_plates,1952-09-24T04:27:20.599992665+00:00,1952-09-24T05:27:20.599993082+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42398,1.5-inch Cooke Lenses observation on 1952-09-24T05:58:10.599989,http://dc.g-vo.org/getproduct/dasch/q/ac42398,31.13528377827812,61.166306093081054,49.21580100988268,34279.22790046284,34279.269567129515,3600.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42398,L,dasch.wide_plates,1952-09-24T05:28:10.599989678+00:00,1952-09-24T06:28:10.599990104+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42400,1.5-inch Cooke Lenses observation on 1952-09-27T05:16:27.800005,http://dc.g-vo.org/getproduct/dasch/q/ac42400,30.916305716409912,61.38939634294879,49.09474983845975,34282.20865509267,34282.23087731489,1920.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42400,L,dasch.wide_plates,1952-09-27T05:00:27.800006584+00:00,1952-09-27T05:32:27.800006556+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42106,1.5-inch Cooke Lenses observation on 1951-09-04T07:45:13.700016,http://dc.g-vo.org/getproduct/dasch/q/ac42106,15.323320091515882,-13.867849839969898,49.16513199795381,33893.28522800941,33893.36092245385,6540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42106,L,dasch.wide_plates,1951-09-04T06:50:43.700012894+00:00,1951-09-04T08:39:43.700012838+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43711,Patrol cameras observation on 1952-08-20T10:30:59.999995,http://dc.g-vo.org/getproduct/dasch/q/ai43711,21.846452808308754,-7.242039141849103,91.05956864083328,34244.418055555514,34244.45833333329,3480.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43711,L,dasch.wide_plates,1952-08-20T10:01:59.999996409+00:00,1952-08-20T10:59:59.999996437+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/kh00177,KE Camera with Installed Rough Focus observation on 1951-08-10T11:12:00.000014,http://dc.g-vo.org/getproduct/dasch/q/kh00177,21.29335879690328,-7.853739880412171,79.23246236858024,33868.4590277779,33868.47430555568,1320.0,Harvard-Smithsonian Center for Astrophysics,KE Camera with Installed Rough Focus,kh00177,L,dasch.wide_plates,1951-08-10T11:01:00.000010464+00:00,1951-08-10T11:23:00.000010993+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/kh00193,KE Camera with Installed Rough Focus observation on 1951-08-13T10:30:29.999996,http://dc.g-vo.org/getproduct/dasch/q/kh00193,19.70951272385508,-7.963541027330499,80.38747649145559,33871.41736111109,33871.458333333314,3540.0,Harvard-Smithsonian Center for Astrophysics,KE Camera with Installed Rough Focus,kh00193,L,dasch.wide_plates,1951-08-13T10:00:59.999998098+00:00,1951-08-13T10:59:59.999998320+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/kh00212,KE Camera with Installed Rough Focus observation on 1951-09-01T09:31:00.000010,http://dc.g-vo.org/getproduct/dasch/q/kh00212,23.8061605066812,-8.080783364497812,80.59480356249139,33890.37569444456,33890.41736111123,3600.0,Harvard-Smithsonian Center for Astrophysics,KE Camera with Installed Rough Focus,kh00212,L,dasch.wide_plates,1951-09-01T09:01:00.000010251+00:00,1951-09-01T10:01:00.000010047+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43721,Patrol cameras observation on 1952-08-22T07:34:59.999981,http://dc.g-vo.org/getproduct/dasch/q/ai43721,,,,34246.315972222015,34246.315972222015,,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43721,,dasch.wide_plates,1952-08-22T07:34:59.999982121+00:00,1952-08-22T07:34:59.999982121+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43727,Patrol cameras observation on 1952-08-23T10:30:30,http://dc.g-vo.org/getproduct/dasch/q/ai43727,,,,34247.4378472222,34247.4378472222,,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43727,,dasch.wide_plates,1952-08-23T10:30:29.999998209+00:00,1952-08-23T10:30:29.999998209+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43758,Patrol cameras observation on 1952-10-23T05:31:29.999982,http://dc.g-vo.org/getproduct/dasch/q/ai43758,,,,34308.23020833312,34308.23020833312,,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43758,M,dasch.wide_plates,1952-10-23T05:31:29.999981853+00:00,1952-10-23T05:31:29.999981853+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43943,Patrol cameras observation on 1953-07-10T06:34:59.999994,http://dc.g-vo.org/getproduct/dasch/q/ai43943,,,,34568.274305555504,34568.274305555504,,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43943,,dasch.wide_plates,1953-07-10T06:34:59.999995528+00:00,1953-07-10T06:34:59.999995528+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01326,Palomar Sky Survey (POSS) observation on 1955-04-14T07:11:59.999986,http://dc.g-vo.org/getproduct/dasch/q/poss01326,,,,35211.299999999814,35211.299999999814,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01326,E,dasch.wide_plates,1955-04-14T07:11:59.999983903+00:00,1955-04-14T07:11:59.999983903+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01374,Palomar Sky Survey (POSS) observation on 1955-03-22T07:11:59.999981,http://dc.g-vo.org/getproduct/dasch/q/poss01374,,,,35188.299999999814,35188.299999999814,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01374,E,dasch.wide_plates,1955-03-22T07:11:59.999983903+00:00,1955-03-22T07:11:59.999983903+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01561,Palomar Sky Survey (POSS) observation on 1955-05-16T00:00:00.000001,http://dc.g-vo.org/getproduct/dasch/q/poss01561,,,,35243.0,35243.0,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01561,E,dasch.wide_plates,1955-05-16T00:00:00+00:00,1955-05-16T00:00:00+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01608,Palomar Sky Survey (POSS) observation on 1954-12-30T04:12:31.200013,http://dc.g-vo.org/getproduct/dasch/q/poss01608,,,,35106.175361111294,35106.175361111294,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01608,E,dasch.wide_plates,1954-12-30T04:12:31.200015844+00:00,1954-12-30T04:12:31.200015844+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01659,Palomar Sky Survey (POSS) observation on 1953-12-29T09:35:59.999992,http://dc.g-vo.org/getproduct/dasch/q/poss01659,,,,34740.39999999991,34740.39999999991,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01659,E,dasch.wide_plates,1953-12-29T09:35:59.999991956+00:00,1953-12-29T09:35:59.999991956+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01691,Palomar Sky Survey (POSS) observation on 1954-06-02T14:24:00.000005,http://dc.g-vo.org/getproduct/dasch/q/poss01691,,,,34895.60000000009,34895.60000000009,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01691,E,dasch.wide_plates,1954-06-02T14:24:00.000008043+00:00,1954-06-02T14:24:00.000008043+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01711,Palomar Sky Survey (POSS) observation on 1955-11-10T21:35:59.999994,http://dc.g-vo.org/getproduct/dasch/q/poss01711,,,,35421.89999999991,35421.89999999991,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01711,E,dasch.wide_plates,1955-11-10T21:35:59.999991956+00:00,1955-11-10T21:35:59.999991956+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01744,Palomar Sky Survey (POSS) observation on 1954-05-26T23:59:59.999997,http://dc.g-vo.org/getproduct/dasch/q/poss01744,,,,34889.0,34889.0,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01744,E,dasch.wide_plates,1954-05-27T00:00:00+00:00,1954-05-27T00:00:00+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01751,Palomar Sky Survey (POSS) observation on 1951-07-31T16:48:00.000015,http://dc.g-vo.org/getproduct/dasch/q/poss01751,,,,33858.700000000186,33858.700000000186,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01751,E,dasch.wide_plates,1951-07-31T16:48:00.000016096+00:00,1951-07-31T16:48:00.000016096+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01771,Palomar Sky Survey (POSS) observation on 1951-11-29T02:24:00.000006,http://dc.g-vo.org/getproduct/dasch/q/poss01771,,,,33979.10000000009,33979.10000000009,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01771,E,dasch.wide_plates,1951-11-29T02:24:00.000008043+00:00,1951-11-29T02:24:00.000008043+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01844,Palomar Sky Survey (POSS) observation on 1953-12-07T04:12:31.200018,http://dc.g-vo.org/getproduct/dasch/q/poss01844,,,,34718.175361111294,34718.175361111294,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01844,E,dasch.wide_plates,1953-12-07T04:12:31.200015844+00:00,1953-12-07T04:12:31.200015844+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01856,Palomar Sky Survey (POSS) observation on 1954-04-09T04:48:00.000015,http://dc.g-vo.org/getproduct/dasch/q/poss01856,,,,34841.200000000186,34841.200000000186,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01856,E,dasch.wide_plates,1954-04-09T04:48:00.000016096+00:00,1954-04-09T04:48:00.000016096+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01880,Palomar Sky Survey (POSS) observation on 1954-07-31T07:11:59.999981,http://dc.g-vo.org/getproduct/dasch/q/poss01880,,,,34954.299999999814,34954.299999999814,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01880,E,dasch.wide_plates,1954-07-31T07:11:59.999983903+00:00,1954-07-31T07:11:59.999983903+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ka02774,2.8-inch Kodak Aero-Ektar observation on 1952-07-27T07:30:59.999997,http://dc.g-vo.org/getproduct/dasch/q/ka02774,316.5240786752768,43.203204183874654,79.74242932875286,34220.27222222218,34220.35416666663,7080.0,Harvard-Smithsonian Center for Astrophysics,2.8-inch Kodak Aero-Ektar,ka02774,ed I-N,dasch.wide_plates,1952-07-27T06:31:59.999996196+00:00,1952-07-27T08:29:59.999996650+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ac42291,1.5-inch Cooke Lenses observation on 1952-07-16T06:26:04.899982,http://dc.g-vo.org/getproduct/dasch/q/ac42291,315.234023973152,46.5794887351852,49.10583780460217,34209.25422337941,34209.28200115719,2400.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Cooke Lenses,ac42291,L,dasch.wide_plates,1952-07-16T06:06:04.899980885+00:00,1952-07-16T06:46:04.899981164+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ai43254,Patrol cameras observation on 1951-08-09T09:31:00.000011,http://dc.g-vo.org/getproduct/dasch/q/ai43254,4.888769270924286,0.478570242971819,91.47848435222905,33867.376388889,33867.41666666678,3480.0,Harvard-Smithsonian Center for Astrophysics,Patrol cameras,ai43254,L,dasch.wide_plates,1951-08-09T09:02:00.000009824+00:00,1951-08-09T10:00:00.000009852+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa12893,1.5-inch Ross-Xpress observation on 1952-08-15T10:24:30.000017,http://dc.g-vo.org/getproduct/dasch/q/fa12893,8.806418768670282,1.0635546113147285,90.610735569563,34239.41805555578,34239.44930555578,2700.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa12893,L,dasch.wide_plates,1952-08-15T10:02:00.000019668+00:00,1952-08-15T10:47:00.000019668+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa12991,1.5-inch Ross-Xpress observation on 1952-09-17T08:29:29.999989,http://dc.g-vo.org/getproduct/dasch/q/fa12991,10.266801300255578,1.0268276487520973,90.6154230370785,34272.3333333332,34272.37430555542,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa12991,L,dasch.wide_plates,1952-09-17T07:59:59.999988264+00:00,1952-09-17T08:58:59.999988486+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13073,1.5-inch Ross-Xpress observation on 1952-12-11T01:44:29.999986,http://dc.g-vo.org/getproduct/dasch/q/fa13073,3.664506722505053,0.4450034020742597,90.53273185767648,34357.06249999987,34357.08263888875,1740.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13073,L,dasch.wide_plates,1952-12-11T01:29:59.999988681+00:00,1952-12-11T01:58:59.999988069+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13097,1.5-inch Ross-Xpress observation on 1952-12-14T02:29:29.999988,http://dc.g-vo.org/getproduct/dasch/q/fa13097,6.600607702013372,0.2618438295248839,85.79239066427043,34360.0833333332,34360.12430555542,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13097,L,dasch.wide_plates,1952-12-14T01:59:59.999988264+00:00,1952-12-14T02:58:59.999988486+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13198,1.5-inch Ross-Xpress observation on 1953-08-14T10:34:29.999984,http://dc.g-vo.org/getproduct/dasch/q/fa13198,8.782451791647176,0.3797929045257252,90.47682669830674,34603.4201388887,34603.461111110926,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13198,L,dasch.wide_plates,1953-08-14T10:04:59.999983792+00:00,1953-08-14T11:03:59.999984015+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28176,1-inch observation on 1951-06-12T22:41:36.200009,http://dc.g-vo.org/getproduct/dasch/q/am28176,,,,33809.94555787044,33809.94555787044,,Harvard-Smithsonian Center for Astrophysics,1-inch,am28176,L,dasch.wide_plates,1951-06-12T22:41:36.200005713+00:00,1951-06-12T22:41:36.200005713+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/am28208,1-inch observation on 1951-07-21T18:42:29.699993,http://dc.g-vo.org/getproduct/dasch/q/am28208,,,,33848.77951041656,33848.77951041656,,Harvard-Smithsonian Center for Astrophysics,1-inch,am28208,L,dasch.wide_plates,1951-07-21T18:42:29.699991077+00:00,1951-07-21T18:42:29.699991077+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/poss01106,Palomar Sky Survey (POSS) observation on 1952-09-16T02:24:00.000008,http://dc.g-vo.org/getproduct/dasch/q/poss01106,,,,34271.10000000009,34271.10000000009,,Harvard-Smithsonian Center for Astrophysics,Palomar Sky Survey (POSS),poss01106,E,dasch.wide_plates,1952-09-16T02:24:00.000008043+00:00,1952-09-16T02:24:00.000008043+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13184,1.5-inch Ross-Xpress observation on 1953-08-12T08:34:30.000011,http://dc.g-vo.org/getproduct/dasch/q/fa13184,335.49708128825256,0.1961199765143232,90.59792551699071,34601.33680555568,34601.3777777779,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13184,L,dasch.wide_plates,1953-08-12T08:05:00.000010613+00:00,1953-08-12T09:04:00.000010836+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13191,1.5-inch Ross-Xpress observation on 1953-08-13T08:34:30.000009,http://dc.g-vo.org/getproduct/dasch/q/fa13191,336.4579337249005,0.4869922647736931,90.5088458944846,34602.33680555568,34602.3777777779,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13191,L,dasch.wide_plates,1953-08-13T08:05:00.000010613+00:00,1953-08-13T09:04:00.000010836+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13196,1.5-inch Ross-Xpress observation on 1953-08-14T08:34:30.000007,http://dc.g-vo.org/getproduct/dasch/q/fa13196,337.19688080373425,0.8085264279611947,90.55258579373957,34603.33680555568,34603.3777777779,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13196,L,dasch.wide_plates,1953-08-14T08:05:00.000010613+00:00,1953-08-14T09:04:00.000010836+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/fa13240,1.5-inch Ross-Xpress observation on 1953-10-10T04:34:29.999986,http://dc.g-vo.org/getproduct/dasch/q/fa13240,332.4174980962353,0.6044042896565696,89.66291541070841,34660.1701388887,34660.211111110926,3540.0,Harvard-Smithsonian Center for Astrophysics,1.5-inch Ross-Xpress,fa13240,L,dasch.wide_plates,1953-10-10T04:04:59.999983792+00:00,1953-10-10T05:03:59.999984015+00:00,Harvard DASCH,https://dc.g-vo.org/tap
ivo://org.gavo.dc/~?dasch/q/ka02747,2.8-inch Kodak Aero-Ektar observation on 1952-06-22T10:17:00.000006,http://dc.g-vo.org/getproduct/dasch/q/ka02747,314.2355040347365,38.55731859927511,80.98506280807973,34185.41805555563,34185.43888888896,1800.0,Harvard-Smithsonian Center for Astrophysics,2.8-inch Kodak Aero-Ektar,ka02747,L,dasch.wide_plates,1952-06-22T10:02:00.000006466+00:00,1952-06-22T10:32:00.000006048+00:00,Harvard DASCH,https://dc.g-vo.org/tap
