canonical_pair,comparison_for_endpoint,positive_exposure_id,positive_plate_id,comparison_exposure_id,comparison_plate_id,comparison_scan_id,comparison_start_utc,comparison_end_utc,endpoint_interval_gap_seconds,endpoint_interval_gap_minutes,tier,temporal_relation,endpoint_pair_field_overlap_fraction_smaller,comparison_coverage_fraction_of_science_common_footprint,primary_common_coverage_ge50pct,positive_site_name,comparison_site_name,positive_site_latitude,positive_site_longitude,comparison_site_latitude,comparison_site_longitude,same_site_control,same_site_control_basis,positive_plate_numexp,comparison_plate_numexp,positive_telescope,comparison_telescope,positive_instrument,comparison_instrument
APPLAUSE:134980 | APPLAUSE:91677,A,134980,91850,134976,91846,116377,1959-10-01T23:50:00+00:00,1959-10-02T00:50:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.63894997,0.61416153,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:134980 | APPLAUSE:91677,A,134980,91850,134984,91854,116385,1959-10-02T02:00:00+00:00,1959-10-02T03:00:00+00:00,300.000,5.000000,A_LE30MIN,FOLLOWING,0.55117928,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135058 | APPLAUSE:42541,A,135058,91928,135054,91924,116455,1959-10-04T19:55:00+00:00,1959-10-04T20:55:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.50182789,0.93932770,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135058 | APPLAUSE:42542,A,135058,91928,135054,91924,116455,1959-10-04T19:55:00+00:00,1959-10-04T20:55:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.50182789,0.79065366,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135058 | APPLAUSE:42542,A,135058,91928,135062,91932,116463,1959-10-04T22:05:00+00:00,1959-10-04T23:05:00+00:00,300.000,5.000000,A_LE30MIN,FOLLOWING,0.52360685,0.60974282,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135062 | APPLAUSE:42543,A,135062,91932,135058,91928,116459,1959-10-04T21:00:00+00:00,1959-10-04T22:00:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52360685,0.98005681,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135062 | APPLAUSE:91678,A,135062,91932,135058,91928,116459,1959-10-04T21:00:00+00:00,1959-10-04T22:00:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52360685,0.99764201,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135062 | APPLAUSE:42544,A,135062,91932,135058,91928,116459,1959-10-04T21:00:00+00:00,1959-10-04T22:00:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52360685,0.84002357,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135062 | APPLAUSE:91679,A,135062,91932,135058,91928,116459,1959-10-04T21:00:00+00:00,1959-10-04T22:00:00+00:00,300.000,5.000000,A_LE30MIN,PRECEDING,0.52360685,0.31951200,False,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
APPLAUSE:135083 | APPLAUSE:91680,A,135083,91953,135087,91957,116488,1959-10-05T22:40:00+00:00,1959-10-05T23:40:00+00:00,300.000,5.000000,A_LE30MIN,FOLLOWING,0.56324743,1.00000000,True,"Dr. Remeis-Observatory, Bamberg, Germany","Dr. Remeis-Observatory, Bamberg, Germany",10.8881,49.8845,10.8881,49.8845,True,SITE_NAME,1,1,Astrograph,Astrograph,,
