pair_index,canonical_pair,endpoint_a,endpoint_b,detector_coverage_state,endpoint_a_candidates_in_common_polygon,endpoint_b_candidates_in_common_polygon,shifted_endpoint,shift_radius_arcsec,direction,position_angle_deg_east_of_north,control_le_3arcsec_matches,control_le_10arcsec_matches,observed_le_3arcsec_matches,observed_le_10arcsec_matches,fixed_pre_shift_candidate_denominator,population_context_only
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,SE,135.0,49,530,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,S,180.0,53,569,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,SW,225.0,55,678,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,W,270.0,65,701,66,610,True,True
21,APPLAUSE:12562 | APPLAUSE:139010,APPLAUSE:12562,APPLAUSE:139010,COMPLETE_VALID_DETECTOR_COVERAGE,18735,5878,endpoint_b,120.0,NW,315.0,58,617,66,610,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,N,0.0,66,693,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,NE,45.0,70,802,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,E,90.0,65,736,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,SE,135.0,63,811,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,S,180.0,79,858,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,SW,225.0,64,718,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,W,270.0,58,703,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,60.0,NW,315.0,54,684,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,N,0.0,59,650,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,NE,45.0,62,786,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,E,90.0,72,780,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,SE,135.0,82,886,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,S,180.0,96,939,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,SW,225.0,77,802,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,W,270.0,70,621,75,732,True,True
22,APPLAUSE:12570 | APPLAUSE:139012,APPLAUSE:139012,APPLAUSE:12570,COMPLETE_VALID_DETECTOR_COVERAGE,6162,18319,endpoint_b,120.0,NW,315.0,43,568,75,732,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,N,0.0,33,359,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,NE,45.0,35,370,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,E,90.0,38,386,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,SE,135.0,31,407,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,S,180.0,30,381,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,SW,225.0,29,357,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,W,270.0,29,385,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,60.0,NW,315.0,32,419,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,N,0.0,37,352,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,NE,45.0,22,390,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,E,90.0,32,379,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,SE,135.0,32,424,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,S,180.0,23,322,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,SW,225.0,33,398,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,W,270.0,26,356,31,362,True,True
23,APPLAUSE:12564 | APPLAUSE:139011,APPLAUSE:12564,APPLAUSE:139011,COMPLETE_VALID_DETECTOR_COVERAGE,13468,4283,endpoint_b,120.0,NW,315.0,31,324,31,362,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,N,0.0,24,194,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,NE,45.0,22,188,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,E,90.0,17,213,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,SE,135.0,16,198,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,S,180.0,14,174,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,SW,225.0,10,131,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,W,270.0,11,161,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,60.0,NW,315.0,24,201,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,N,0.0,14,179,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,NE,45.0,12,161,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,E,90.0,11,148,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,SE,135.0,13,113,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,S,180.0,12,98,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,SW,225.0,3,82,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,W,270.0,10,98,36,434,True,True
24,APPLAUSE:131918 | DASCH:ivo://org.gavo.dc/~?dasch/q/am28316,DASCH:am28316:exp0,APPLAUSE:131918,COMPLETE_VALID_DETECTOR_COVERAGE,12868,39138,endpoint_b,120.0,NW,315.0,11,123,36,434,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,N,0.0,0,1,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,NE,45.0,0,3,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,E,90.0,2,5,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,SE,135.0,1,2,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,S,180.0,1,3,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,SW,225.0,0,0,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,W,270.0,0,3,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,60.0,NW,315.0,0,3,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,N,0.0,0,1,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,NE,45.0,0,1,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,E,90.0,0,4,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,SE,135.0,0,2,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,S,180.0,0,0,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,SW,225.0,0,2,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,W,270.0,1,2,0,1,True,True
25,APPLAUSE:131772 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05468,DASCH:bi05468:exp0,APPLAUSE:131772,COMPLETE_VALID_DETECTOR_COVERAGE,214,5689,endpoint_b,120.0,NW,315.0,0,2,0,1,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,N,0.0,69,789,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,NE,45.0,60,656,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,E,90.0,49,441,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,SE,135.0,36,342,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,S,180.0,26,358,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,SW,225.0,37,405,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,W,270.0,25,404,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,60.0,NW,315.0,56,521,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,N,0.0,46,518,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,NE,45.0,95,1115,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,E,90.0,25,372,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,SE,135.0,37,347,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,S,180.0,40,382,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,SW,225.0,27,381,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,W,270.0,34,370,32,441,True,True
26,APPLAUSE:132099 | DASCH:ivo://org.gavo.dc/~?dasch/q/mf40301,DASCH:mf40301:exp0,APPLAUSE:132099,COMPLETE_VALID_DETECTOR_COVERAGE,226135,6787,endpoint_b,120.0,NW,315.0,55,614,32,441,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,N,0.0,47,544,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,NE,45.0,78,760,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,E,90.0,87,993,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,SE,135.0,57,656,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,S,180.0,49,505,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,SW,225.0,72,865,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,W,270.0,114,1463,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,60.0,NW,315.0,95,944,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,N,0.0,50,594,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,NE,45.0,57,531,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,E,90.0,54,575,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,SE,135.0,52,555,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,S,180.0,42,493,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,SW,225.0,48,541,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,W,270.0,45,534,190,1988,True,True
27,APPLAUSE:11819 | DASCH:ivo://org.gavo.dc/~?dasch/q/bi05361,DASCH:bi05361:exp0,APPLAUSE:11819,COMPLETE_VALID_DETECTOR_COVERAGE,4408,502881,endpoint_b,120.0,NW,315.0,54,568,190,1988,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,N,0.0,1657,18732,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,NE,45.0,1639,18507,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,E,90.0,1705,18410,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,SE,135.0,1705,18812,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,S,180.0,1705,18476,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,SW,225.0,1688,18562,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,W,270.0,1686,18647,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,60.0,NW,315.0,1656,18416,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,N,0.0,1709,18500,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,NE,45.0,1705,18561,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,E,90.0,1629,18647,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,SE,135.0,1714,18322,19768,60331,True,True
28,APPLAUSE:13877 | APPLAUSE:139431,APPLAUSE:139431,APPLAUSE:13877,COMPLETE_VALID_DETECTOR_COVERAGE,186284,92177,endpoint_b,120.0,S,180.0,1718,18578,19768,60331,True,True
