raw_match_row,population,a_endpoint_status,b_endpoint_status,a_control_count,b_control_count,a_outlier_metric_count,b_outlier_metric_count,a_outlier_metrics,b_outlier_metrics,pair_morphology_context,candidate_disposition_changed
293527,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,6,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293530,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,21,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293531,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,25,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293540,PRIMARY_424,INSUFFICIENT_USABLE_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,0,28,,0,,,MORPHOLOGY_UNRESOLVED_ONE_OR_MORE_ENDPOINTS,False
293542,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,5,0,sigma_major_px;sigma_minor_px;ellipticity;centroid_offset_px;concentration_f3_f8,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293547,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,19,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293548,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,3,0,sigma_major_px;concentration_f3_f8;peak_to_flux5,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293549,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,14,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293551,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,17,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293554,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293556,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293558,DIAGNOSTIC_179,INSUFFICIENT_USABLE_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,4,32,,0,,,MORPHOLOGY_UNRESOLVED_ONE_OR_MORE_ENDPOINTS,False
293561,PRIMARY_424,INSUFFICIENT_USABLE_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,4,32,,0,,,MORPHOLOGY_UNRESOLVED_ONE_OR_MORE_ENDPOINTS,False
293564,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,26,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293565,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293570,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,10,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293572,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,21,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293575,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293587,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293592,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,6,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293597,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293598,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293602,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293603,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,11,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293604,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293605,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293606,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,14,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293609,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,25,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293610,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,11,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293614,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293615,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293617,DIAGNOSTIC_179,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,15,32,1,0,sigma_major_px,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293623,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293627,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293628,DIAGNOSTIC_179,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,1,2,sigma_major_px,centroid_offset_px;concentration_f3_f8,MORPHOLOGY_OUTLIER_BOTH_ENDPOINTS,False
293629,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,19,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293630,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293634,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,14,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293637,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,10,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293638,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,18,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293640,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293642,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,5,32,2,0,sigma_minor_px;centroid_offset_px,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293644,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,6,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293646,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,16,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293649,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,7,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293650,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,15,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293652,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,2,0,sigma_minor_px;ellipticity,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293653,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,8,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293658,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,5,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293663,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,6,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293664,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,20,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293668,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,10,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293670,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,10,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293672,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293674,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,5,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293679,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,17,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293680,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,13,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293683,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,10,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293691,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,32,1,0,sigma_major_px,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293702,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293703,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293707,PRIMARY_424,INSUFFICIENT_USABLE_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,3,32,,0,,,MORPHOLOGY_UNRESOLVED_ONE_OR_MORE_ENDPOINTS,False
293710,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,2,,concentration_f3_f8;peak_to_flux5,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293716,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,15,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293718,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,13,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293720,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,13,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293721,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,7,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293729,DIAGNOSTIC_179,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,3,0,sigma_major_px;concentration_f3_f8;peak_to_flux5,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293735,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,11,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293737,DIAGNOSTIC_179,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,5,0,sigma_major_px;sigma_minor_px;ellipticity;centroid_offset_px;concentration_f3_f8,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293738,PRIMARY_424,INSUFFICIENT_USABLE_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,3,32,,0,,,MORPHOLOGY_UNRESOLVED_ONE_OR_MORE_ENDPOINTS,False
293739,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,15,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293747,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293752,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,10,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293760,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,15,32,0,1,,concentration_f3_f8,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293764,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,9,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293765,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,14,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293769,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,13,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293774,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,13,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293775,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,7,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293777,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,7,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293778,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,5,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293783,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,16,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293784,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,4,0,sigma_major_px;ellipticity;concentration_f3_f8;peak_to_flux5,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293790,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293791,DIAGNOSTIC_179,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,5,24,2,0,sigma_minor_px;peak_to_flux5,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293792,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,12,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293794,DIAGNOSTIC_179,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,4,0,sigma_major_px;ellipticity;concentration_f3_f8;peak_to_flux5,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293797,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293799,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,3,0,sigma_major_px;ellipticity;concentration_f3_f8,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293805,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,13,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293807,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,6,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293810,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,16,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293811,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293812,PRIMARY_424,MORPHOLOGY_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,30,32,4,0,sigma_minor_px;ellipticity;centroid_offset_px;concentration_f3_f8,,MORPHOLOGY_OUTLIER_ONE_ENDPOINT,False
293814,PRIMARY_424,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,32,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
293816,DIAGNOSTIC_179,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,MORPHOLOGY_NOT_OUTLIER_VS_SNR_MATCHED_CONTROLS,16,32,0,0,,,NO_MORPHOLOGY_OUTLIER_EITHER_ENDPOINT,False
